year,party,party_id,row_idx,ground_truth,gemma_top1,gemma_ranked,gemma_correct,gemma_top3,berta_top1,berta_ranked,gold_spektrum,gemma_spektrum,berta_spektrum,spektrum_gleich
202502,CDU/CSU,41521,936,703,416,"[""416"", ""501"", ""0""]",False,False,416,"[""416"", ""703"", ""501""]",NEUTRAL,GAL,GAL,False
202502,CDU/CSU,41521,1367,104,104,"[""104"", ""108"", ""411""]",True,True,104,"[""104"", ""410"", ""108""]",TAN,TAN,TAN,True
202502,CDU/CSU,41521,114,701,402,"[""402"", ""701"", ""504""]",False,True,701,"[""701"", ""402"", ""408""]",LEFT,RIGHT,LEFT,False
202502,CDU/CSU,41521,1199,605,605,"[""605"", ""503"", ""201""]",True,True,605,"[""605"", ""503"", ""203""]",TAN,TAN,TAN,True
202502,CDU/CSU,41521,2381,201,201,"[""201"", ""202"", ""0""]",True,True,201,"[""201"", ""601"", ""202""]",GAL,GAL,GAL,True
202502,CDU/CSU,41521,2202,411,411,"[""411"", ""0"", ""410""]",True,True,411,"[""411"", ""416"", ""501""]",NEUTRAL,NEUTRAL,NEUTRAL,True
202502,CDU/CSU,41521,680,401,401,"[""401"", ""303"", ""402""]",True,True,201,"[""201"", ""303"", ""401""]",RIGHT,RIGHT,GAL,True
202502,CDU/CSU,41521,424,416,501,"[""501"", ""403"", ""0""]",False,False,501,"[""501"", ""416"", ""403""]",GAL,GAL,GAL,True
202502,CDU/CSU,41521,184,303,303,"[""303"", ""411"", ""401""]",True,True,410,"[""410"", ""411"", ""416""]",RIGHT,RIGHT,NEUTRAL,True
202502,CDU/CSU,41521,1987,506,701,"[""701"", ""410"", ""0""]",False,False,506,"[""506"", ""701"", ""303""]",NEUTRAL,LEFT,NEUTRAL,False
202502,CDU/CSU,41521,1545,601,601,"[""601"", ""608"", ""0""]",True,True,603,"[""603"", ""601"", ""606""]",TAN,TAN,TAN,True
202502,CDU/CSU,41521,686,403,403,"[""403"", ""201"", ""0""]",True,True,201,"[""201"", ""403"", ""202""]",LEFT,LEFT,GAL,True
202502,CDU/CSU,41521,611,402,402,"[""402"", ""303"", ""411""]",True,True,402,"[""402"", ""411"", ""405""]",RIGHT,RIGHT,RIGHT,True
202502,CDU/CSU,41521,1152,201,503,"[""503"", ""201"", ""504""]",False,True,201,"[""201"", ""705"", ""503""]",GAL,NEUTRAL,GAL,False
202502,CDU/CSU,41521,1592,201,503,"[""503"", ""603"", ""201""]",False,True,503,"[""503"", ""201"", ""604""]",GAL,NEUTRAL,NEUTRAL,False
202502,CDU/CSU,41521,1087,606,606,"[""606"", ""605"", ""0""]",True,True,606,"[""606"", ""504"", ""411""]",NEUTRAL,NEUTRAL,NEUTRAL,True
202502,CDU/CSU,41521,1015,605,605,"[""605"", ""303"", ""0""]",True,True,605,"[""605"", ""411"", ""104""]",TAN,TAN,TAN,True
202502,CDU/CSU,41521,1115,505,601,"[""601"", ""505"", ""504""]",False,True,505,"[""505"", ""504"", ""303""]",RIGHT,TAN,RIGHT,False
202502,CDU/CSU,41521,413,411,107,"[""107"", ""108"", ""411""]",False,True,411,"[""411"", ""416"", ""107""]",NEUTRAL,GAL,NEUTRAL,False
202502,CDU/CSU,41521,1729,503,503,"[""503"", ""701"", ""506""]",True,True,503,"[""503"", ""411"", ""701""]",NEUTRAL,NEUTRAL,NEUTRAL,True
202502,CDU/CSU,41521,948,201,201,"[""201"", ""605"", ""202""]",True,True,605,"[""605"", ""104"", ""201""]",GAL,GAL,TAN,True
202502,CDU/CSU,41521,352,416,416,"[""416"", ""501"", ""411""]",True,True,416,"[""416"", ""501"", ""411""]",GAL,GAL,GAL,True
202502,CDU/CSU,41521,2081,504,504,"[""504"", ""0"", ""403""]",True,True,504,"[""504"", ""303"", ""704""]",LEFT,LEFT,LEFT,True
202502,CDU/CSU,41521,759,405,412,"[""412"", ""701"", ""0""]",False,False,412,"[""412"", ""405"", ""701""]",LEFT,LEFT,LEFT,True
202502,CDU/CSU,41521,2106,402,504,"[""504"", ""503"", ""408""]",False,False,411,"[""411"", ""410"", ""403""]",RIGHT,LEFT,NEUTRAL,False
202502,CDU/CSU,41521,429,401,401,"[""401"", ""404"", ""414""]",True,True,305,"[""305"", ""410"", ""416""]",RIGHT,RIGHT,NEUTRAL,True
202502,CDU/CSU,41521,183,402,411,"[""411"", ""401"", ""303""]",False,False,416,"[""416"", ""501"", ""411""]",RIGHT,NEUTRAL,GAL,False
202502,CDU/CSU,41521,1652,608,608,"[""608"", ""607"", ""606""]",True,True,608,"[""608"", ""607"", ""705""]",TAN,TAN,TAN,True
202502,CDU/CSU,41521,357,411,403,"[""403"", ""411"", ""408""]",False,True,411,"[""411"", ""403"", ""404""]",NEUTRAL,LEFT,NEUTRAL,False
202502,CDU/CSU,41521,262,605,605,"[""605"", ""406"", ""104""]",True,True,403,"[""403"", ""605"", ""108""]",TAN,TAN,LEFT,True
202502,CDU/CSU,41521,1451,104,408,"[""408"", ""303"", ""0""]",False,False,303,"[""303"", ""108"", ""404""]",TAN,NEUTRAL,RIGHT,False
202502,CDU/CSU,41521,1511,108,202,"[""202"", ""110"", ""109""]",False,False,108,"[""108"", ""107"", ""101""]",GAL,GAL,GAL,True
202502,CDU/CSU,41521,1876,506,506,"[""506"", ""411"", ""0""]",True,True,506,"[""506"", ""411"", ""502""]",NEUTRAL,NEUTRAL,NEUTRAL,True
202502,CDU/CSU,41521,1800,503,503,"[""503"", ""706"", ""0""]",True,True,503,"[""503"", ""706"", ""504""]",NEUTRAL,NEUTRAL,NEUTRAL,True
202502,CDU/CSU,41521,535,411,416,"[""416"", ""411"", ""501""]",False,True,411,"[""411"", ""501"", ""416""]",NEUTRAL,GAL,NEUTRAL,False
202502,CDU/CSU,41521,988,605,605,"[""605"", ""603"", ""0""]",True,True,603,"[""603"", ""605"", ""504""]",TAN,TAN,TAN,True
202502,CDU/CSU,41521,70,402,303,"[""303"", ""401"", ""402""]",False,True,402,"[""402"", ""303"", ""401""]",RIGHT,RIGHT,RIGHT,True
202502,CDU/CSU,41521,1656,103,601,"[""601"", ""109"", ""304""]",False,False,304,"[""304"", ""109"", ""303""]",GAL,TAN,NEUTRAL,False
202502,CDU/CSU,41521,253,303,303,"[""303"", ""403"", ""605""]",True,True,303,"[""303"", ""605"", ""202""]",RIGHT,RIGHT,RIGHT,True
202502,CDU/CSU,41521,1325,201,603,"[""603"", ""107"", ""504""]",False,False,201,"[""201"", ""603"", ""107""]",GAL,TAN,GAL,False
202502,CDU/CSU,41521,2257,301,301,"[""301"", ""202"", ""0""]",True,True,301,"[""301"", ""504"", ""303""]",NEUTRAL,NEUTRAL,NEUTRAL,True
202502,CDU/CSU,41521,199,303,303,"[""303"", ""402"", ""0""]",True,True,303,"[""303"", ""401"", ""201""]",RIGHT,RIGHT,RIGHT,True
202502,CDU/CSU,41521,1386,104,104,"[""104"", ""105"", ""0""]",True,True,104,"[""104"", ""605"", ""601""]",TAN,TAN,TAN,True
202502,CDU/CSU,41521,2323,108,108,"[""108"", ""403"", ""410""]",True,True,108,"[""108"", ""414"", ""403""]",GAL,GAL,GAL,True
202502,CDU/CSU,41521,658,303,303,"[""303"", ""411"", ""0""]",True,True,303,"[""303"", ""411"", ""402""]",RIGHT,RIGHT,RIGHT,True
202502,CDU/CSU,41521,1419,104,606,"[""606"", ""0"", ""502""]",False,False,601,"[""601"", ""104"", ""704""]",TAN,NEUTRAL,TAN,False
202502,CDU/CSU,41521,2165,411,411,"[""411"", ""408"", ""0""]",True,True,411,"[""411"", ""416"", ""501""]",NEUTRAL,NEUTRAL,NEUTRAL,True
202502,CDU/CSU,41521,673,108,108,"[""108"", ""410"", ""401""]",True,True,108,"[""108"", ""411"", ""410""]",GAL,GAL,GAL,True
202502,CDU/CSU,41521,238,401,402,"[""402"", ""403"", ""410""]",False,False,303,"[""303"", ""402"", ""403""]",RIGHT,RIGHT,RIGHT,True
202502,CDU/CSU,41521,1700,506,506,"[""506"", ""503"", ""0""]",True,True,506,"[""506"", ""502"", ""504""]",NEUTRAL,NEUTRAL,NEUTRAL,True
202502,CDU/CSU,41521,1926,401,201,"[""201"", ""303"", ""401""]",False,True,303,"[""303"", ""401"", ""411""]",RIGHT,GAL,RIGHT,False
202502,CDU/CSU,41521,404,401,401,"[""401"", ""403"", ""201""]",True,True,401,"[""401"", ""403"", ""411""]",RIGHT,RIGHT,RIGHT,True
202502,CDU/CSU,41521,969,605,605,"[""605"", ""303"", ""0""]",True,True,605,"[""605"", ""411"", ""504""]",TAN,TAN,TAN,True
202502,CDU/CSU,41521,1867,506,303,"[""303"", ""506"", ""302""]",False,True,506,"[""506"", ""302"", ""503""]",NEUTRAL,RIGHT,NEUTRAL,False
202502,CDU/CSU,41521,1259,104,104,"[""104"", ""106"", ""107""]",True,True,104,"[""104"", ""107"", ""106""]",TAN,TAN,TAN,True
202502,CDU/CSU,41521,1706,502,506,"[""506"", ""411"", ""0""]",False,False,502,"[""502"", ""601"", ""411""]",NEUTRAL,NEUTRAL,NEUTRAL,True
202502,CDU/CSU,41521,652,411,402,"[""402"", ""411"", ""303""]",False,True,411,"[""411"", ""402"", ""403""]",NEUTRAL,RIGHT,NEUTRAL,False
202502,CDU/CSU,41521,585,411,411,"[""411"", ""0"", ""506""]",True,True,411,"[""411"", ""506"", ""402""]",NEUTRAL,NEUTRAL,NEUTRAL,True
202502,CDU/CSU,41521,1460,110,108,"[""108"", ""0"", ""410""]",False,False,108,"[""108"", ""110"", ""503""]",TAN,GAL,GAL,False
202502,CDU/CSU,41521,374,108,108,"[""108"", ""107"", ""0""]",True,True,108,"[""108"", ""411"", ""107""]",GAL,GAL,GAL,True
202502,CDU/CSU,41521,2054,606,503,"[""503"", ""606"", ""0""]",False,True,503,"[""503"", ""606"", ""504""]",NEUTRAL,NEUTRAL,NEUTRAL,True
202502,CDU/CSU,41521,2358,303,303,"[""303"", ""305"", ""0""]",True,True,303,"[""303"", ""202"", ""605""]",RIGHT,RIGHT,RIGHT,True
202502,CDU/CSU,41521,1727,503,503,"[""503"", ""202"", ""411""]",True,True,503,"[""503"", ""411"", ""504""]",NEUTRAL,NEUTRAL,NEUTRAL,True
202502,CDU/CSU,41521,1142,201,201,"[""201"", ""108"", ""107""]",True,True,201,"[""201"", ""602"", ""705""]",GAL,GAL,GAL,True
202502,CDU/CSU,41521,384,403,411,"[""411"", ""403"", ""0""]",False,True,411,"[""411"", ""416"", ""403""]",LEFT,NEUTRAL,NEUTRAL,False
202502,CDU/CSU,41521,1724,503,0,"[""0"", ""705"", ""503""]",False,True,705,"[""705"", ""503"", ""706""]",NEUTRAL,NEUTRAL,GAL,True
202502,CDU/CSU,41521,2163,411,410,"[""410"", ""401"", ""408""]",False,False,411,"[""411"", ""412"", ""408""]",NEUTRAL,NEUTRAL,NEUTRAL,True
202502,CDU/CSU,41521,1877,506,506,"[""506"", ""411"", ""504""]",True,True,506,"[""506"", ""411"", ""502""]",NEUTRAL,NEUTRAL,NEUTRAL,True
202502,CDU/CSU,41521,578,411,402,"[""402"", ""411"", ""0""]",False,True,411,"[""411"", ""402"", ""303""]",NEUTRAL,RIGHT,NEUTRAL,False
202502,CDU/CSU,41521,596,411,411,"[""411"", ""408"", ""410""]",True,True,411,"[""411"", ""416"", ""501""]",NEUTRAL,NEUTRAL,NEUTRAL,True
202502,CDU/CSU,41521,2074,504,504,"[""504"", ""0"", ""201""]",True,True,504,"[""504"", ""505"", ""303""]",LEFT,LEFT,LEFT,True
202502,CDU/CSU,41521,866,703,0,"[""0"", ""305"", ""202""]",False,False,703,"[""703"", ""305"", ""605""]",NEUTRAL,NEUTRAL,NEUTRAL,True
202502,CDU/CSU,41521,2105,402,401,"[""401"", ""408"", ""410""]",False,False,410,"[""410"", ""411"", ""408""]",RIGHT,RIGHT,NEUTRAL,True
202502,CDU/CSU,41521,1710,502,502,"[""502"", ""0"", ""606""]",True,True,502,"[""502"", ""601"", ""504""]",NEUTRAL,NEUTRAL,NEUTRAL,True
202502,CDU/CSU,41521,857,504,504,"[""504"", ""704"", ""0""]",True,True,504,"[""504"", ""701"", ""505""]",LEFT,LEFT,LEFT,True
202502,CDU/CSU,41521,1071,403,0,"[""0"", ""201"", ""303""]",False,False,605,"[""605"", ""403"", ""201""]",LEFT,NEUTRAL,TAN,False
202502,CDU/CSU,41521,1055,605,605,"[""605"", ""411"", ""303""]",True,True,605,"[""605"", ""104"", ""411""]",TAN,TAN,TAN,True
202502,CDU/CSU,41521,327,107,107,"[""107"", ""101"", ""0""]",True,True,107,"[""107"", ""101"", ""108""]",GAL,GAL,GAL,True
202502,CDU/CSU,41521,1157,601,108,"[""108"", ""601"", ""605""]",False,True,104,"[""104"", ""605"", ""108""]",TAN,GAL,TAN,False
202502,CDU/CSU,41521,1858,506,303,"[""303"", ""506"", ""607""]",False,True,506,"[""506"", ""303"", ""504""]",NEUTRAL,RIGHT,NEUTRAL,False
202502,CDU/CSU,41521,402,401,401,"[""401"", ""0"", ""403""]",True,True,401,"[""401"", ""403"", ""411""]",RIGHT,RIGHT,RIGHT,True
202502,CDU/CSU,41521,502,501,0,"[""0"", ""408"", ""501""]",False,True,501,"[""501"", ""416"", ""703""]",GAL,NEUTRAL,GAL,False
202502,CDU/CSU,41521,1788,504,504,"[""504"", ""706"", ""503""]",True,True,504,"[""504"", ""706"", ""603""]",LEFT,LEFT,LEFT,True
202502,CDU/CSU,41521,1829,603,603,"[""603"", ""605"", ""0""]",True,True,603,"[""603"", ""503"", ""706""]",TAN,TAN,TAN,True
202502,CDU/CSU,41521,1585,202,303,"[""303"", ""202"", ""0""]",False,True,201,"[""201"", ""202"", ""502""]",GAL,RIGHT,GAL,False
202502,CDU/CSU,41521,1512,107,107,"[""107"", ""101"", ""0""]",True,True,107,"[""107"", ""101"", ""108""]",GAL,GAL,GAL,True
202502,CDU/CSU,41521,834,504,504,"[""504"", ""503"", ""0""]",True,True,504,"[""504"", ""701"", ""503""]",LEFT,LEFT,LEFT,True
202502,CDU/CSU,41521,1392,104,411,"[""411"", ""0"", ""410""]",False,False,104,"[""104"", ""411"", ""605""]",TAN,NEUTRAL,TAN,False
202502,CDU/CSU,41521,1496,202,108,"[""108"", ""303"", ""0""]",False,False,108,"[""108"", ""201"", ""110""]",GAL,GAL,GAL,True
202502,CDU/CSU,41521,126,701,303,"[""303"", ""0"", ""403""]",False,False,701,"[""701"", ""411"", ""408""]",LEFT,RIGHT,LEFT,False
202502,CDU/CSU,41521,743,303,411,"[""411"", ""0"", ""408""]",False,False,411,"[""411"", ""303"", ""701""]",RIGHT,NEUTRAL,NEUTRAL,False
202502,CDU/CSU,41521,1519,606,606,"[""606"", ""502"", ""0""]",True,True,606,"[""606"", ""601"", ""502""]",NEUTRAL,NEUTRAL,NEUTRAL,True
202502,CDU/CSU,41521,1911,411,0,"[""0"", ""411"", ""506""]",False,True,411,"[""411"", ""107"", ""701""]",NEUTRAL,NEUTRAL,NEUTRAL,True
202502,CDU/CSU,41521,643,403,108,"[""108"", ""401"", ""303""]",False,False,411,"[""411"", ""303"", ""401""]",LEFT,GAL,NEUTRAL,False
202502,CDU/CSU,41521,1904,411,506,"[""506"", ""405"", ""0""]",False,False,411,"[""411"", ""506"", ""701""]",NEUTRAL,NEUTRAL,NEUTRAL,True
202502,CDU/CSU,41521,214,303,110,"[""110"", ""303"", ""109""]",False,True,401,"[""401"", ""110"", ""303""]",RIGHT,TAN,RIGHT,False
202502,CDU/CSU,41521,1017,605,605,"[""605"", ""303"", ""0""]",True,True,605,"[""605"", ""411"", ""403""]",TAN,TAN,TAN,True
202502,CDU/CSU,41521,873,703,703,"[""703"", ""402"", ""501""]",True,True,703,"[""703"", ""416"", ""501""]",NEUTRAL,NEUTRAL,NEUTRAL,True
202502,CDU/CSU,41521,1621,410,410,"[""410"", ""408"", ""0""]",True,True,502,"[""502"", ""410"", ""408""]",NEUTRAL,NEUTRAL,NEUTRAL,True
202502,CDU/CSU,41521,685,201,201,"[""201"", ""303"", ""0""]",True,True,201,"[""201"", ""403"", ""202""]",GAL,GAL,GAL,True
202502,CDU/CSU,41521,387,411,411,"[""411"", ""408"", ""403""]",True,True,403,"[""403"", ""411"", ""412""]",NEUTRAL,NEUTRAL,LEFT,True
202502,CDU/CSU,41521,255,303,411,"[""411"", ""303"", ""0""]",False,True,411,"[""411"", ""303"", ""402""]",RIGHT,NEUTRAL,NEUTRAL,False
202502,CDU/CSU,41521,1058,605,302,"[""302"", ""303"", ""0""]",False,False,605,"[""605"", ""303"", ""302""]",TAN,NEUTRAL,TAN,False
202502,CDU/CSU,41521,650,605,605,"[""605"", ""303"", ""411""]",True,True,411,"[""411"", ""605"", ""303""]",TAN,TAN,NEUTRAL,True
202502,CDU/CSU,41521,1251,104,106,"[""106"", ""107"", ""104""]",False,True,104,"[""104"", ""106"", ""105""]",TAN,GAL,TAN,False
202502,CDU/CSU,41521,80,701,402,"[""402"", ""701"", ""401""]",False,True,505,"[""505"", ""401"", ""201""]",LEFT,RIGHT,RIGHT,False
202502,BSW,41730,725,506,506,"[""506"", ""507"", ""0""]",True,True,506,"[""506"", ""411"", ""502""]",NEUTRAL,NEUTRAL,NEUTRAL,True
202502,BSW,41730,238,411,411,"[""411"", ""410"", ""107""]",True,True,601,"[""601"", ""411"", ""406""]",NEUTRAL,NEUTRAL,TAN,True
202502,BSW,41730,645,505,411,"[""411"", ""506"", ""305""]",False,False,701,"[""701"", ""411"", ""303""]",RIGHT,NEUTRAL,LEFT,False
202502,BSW,41730,947,503,503,"[""503"", ""504"", ""403""]",True,True,504,"[""504"", ""503"", ""703""]",NEUTRAL,NEUTRAL,LEFT,True
202502,BSW,41730,992,606,606,"[""606"", ""503"", ""0""]",True,True,606,"[""606"", ""607"", ""502""]",NEUTRAL,NEUTRAL,NEUTRAL,True
202502,BSW,41730,49,202,503,"[""503"", ""0"", ""408""]",False,False,503,"[""503"", ""504"", ""602""]",GAL,NEUTRAL,NEUTRAL,False
202502,BSW,41730,701,506,506,"[""506"", ""0"", ""410""]",True,True,506,"[""506"", ""504"", ""411""]",NEUTRAL,NEUTRAL,NEUTRAL,True
202502,BSW,41730,444,301,303,"[""303"", ""401"", ""0""]",False,False,301,"[""301"", ""411"", ""303""]",NEUTRAL,RIGHT,NEUTRAL,False
202502,BSW,41730,1135,601,0,"[""0"", ""601"", ""607""]",False,True,601,"[""601"", ""605"", ""608""]",TAN,NEUTRAL,TAN,False
202502,BSW,41730,449,301,301,"[""301"", ""303"", ""0""]",True,True,301,"[""301"", ""303"", ""302""]",NEUTRAL,NEUTRAL,NEUTRAL,True
202502,BSW,41730,433,202,303,"[""303"", ""304"", ""414""]",False,False,303,"[""303"", ""202"", ""304""]",GAL,RIGHT,RIGHT,False
202502,BSW,41730,1153,601,601,"[""601"", ""201"", ""110""]",True,True,201,"[""201"", ""602"", ""705""]",TAN,TAN,GAL,True
202502,BSW,41730,1105,601,601,"[""601"", ""605"", ""506""]",True,True,608,"[""608"", ""601"", ""705""]",TAN,TAN,TAN,True
202502,BSW,41730,548,703,406,"[""406"", ""601"", ""403""]",False,False,703,"[""703"", ""406"", ""601""]",NEUTRAL,LEFT,NEUTRAL,False
202502,BSW,41730,1157,601,108,"[""108"", ""601"", ""109""]",False,True,601,"[""601"", ""201"", ""107""]",TAN,GAL,TAN,False
202502,BSW,41730,1018,506,506,"[""506"", ""504"", ""0""]",True,True,504,"[""504"", ""506"", ""706""]",NEUTRAL,NEUTRAL,LEFT,True
202502,BSW,41730,1315,303,411,"[""411"", ""403"", ""109""]",False,False,403,"[""403"", ""411"", ""401""]",RIGHT,NEUTRAL,LEFT,False
202502,BSW,41730,301,411,411,"[""411"", ""404"", ""303""]",True,True,413,"[""413"", ""411"", ""412""]",NEUTRAL,NEUTRAL,LEFT,True
202502,BSW,41730,40,504,504,"[""504"", ""0"", ""503""]",True,True,504,"[""504"", ""706"", ""701""]",LEFT,LEFT,LEFT,True
202502,BSW,41730,794,504,504,"[""504"", ""503"", ""0""]",True,True,504,"[""504"", ""413"", ""303""]",LEFT,LEFT,LEFT,True
202502,BSW,41730,1230,202,303,"[""303"", ""203"", ""302""]",False,False,303,"[""303"", ""202"", ""201""]",GAL,RIGHT,RIGHT,False
202502,BSW,41730,1112,601,601,"[""601"", ""605"", ""608""]",True,True,601,"[""601"", ""608"", ""605""]",TAN,TAN,TAN,True
202502,BSW,41730,95,105,106,"[""106"", ""105"", ""107""]",False,True,105,"[""105"", ""106"", ""107""]",GAL,GAL,GAL,True
202502,BSW,41730,541,303,303,"[""303"", ""302"", ""0""]",True,True,303,"[""303"", ""401"", ""202""]",RIGHT,RIGHT,RIGHT,True
202502,BSW,41730,362,410,404,"[""404"", ""410"", ""411""]",False,True,404,"[""404"", ""410"", ""411""]",NEUTRAL,LEFT,LEFT,False
202502,BSW,41730,130,105,106,"[""106"", ""105"", ""102""]",False,True,105,"[""105"", ""104"", ""106""]",GAL,GAL,GAL,True
202502,BSW,41730,601,701,701,"[""701"", ""503"", ""704""]",True,True,701,"[""701"", ""504"", ""410""]",LEFT,LEFT,LEFT,True
202502,BSW,41730,427,504,504,"[""504"", ""506"", ""503""]",True,True,504,"[""504"", ""506"", ""503""]",LEFT,LEFT,LEFT,True
202502,BSW,41730,1305,411,411,"[""411"", ""402"", ""0""]",True,True,411,"[""411"", ""403"", ""401""]",NEUTRAL,NEUTRAL,NEUTRAL,True
202502,BSW,41730,574,501,501,"[""501"", ""0"", ""403""]",True,True,501,"[""501"", ""416"", ""703""]",GAL,GAL,GAL,True
202502,BSW,41730,115,105,105,"[""105"", ""106"", ""0""]",True,True,105,"[""105"", ""106"", ""104""]",GAL,GAL,GAL,True
202502,BSW,41730,980,604,604,"[""604"", ""503"", ""201""]",True,True,201,"[""201"", ""604"", ""603""]",GAL,GAL,GAL,True
202502,BSW,41730,20,105,105,"[""105"", ""106"", ""0""]",True,True,105,"[""105"", ""106"", ""104""]",GAL,GAL,GAL,True
202502,BSW,41730,143,303,303,"[""303"", ""414"", ""0""]",True,True,303,"[""303"", ""104"", ""105""]",RIGHT,RIGHT,RIGHT,True
202502,BSW,41730,818,504,701,"[""701"", ""504"", ""0""]",False,True,701,"[""701"", ""504"", ""704""]",LEFT,LEFT,LEFT,True
202502,BSW,41730,759,506,506,"[""506"", ""504"", ""0""]",True,True,506,"[""506"", ""507"", ""411""]",NEUTRAL,NEUTRAL,NEUTRAL,True
202502,BSW,41730,231,410,410,"[""410"", ""416"", ""701""]",True,True,410,"[""410"", ""701"", ""408""]",NEUTRAL,NEUTRAL,NEUTRAL,True
202502,BSW,41730,42,501,501,"[""501"", ""107"", ""0""]",True,True,501,"[""501"", ""416"", ""303""]",GAL,GAL,GAL,True
202502,BSW,41730,620,701,701,"[""701"", ""0"", ""403""]",True,True,701,"[""701"", ""605"", ""403""]",LEFT,LEFT,LEFT,True
202502,BSW,41730,814,504,504,"[""504"", ""503"", ""0""]",True,True,504,"[""504"", ""706"", ""403""]",LEFT,LEFT,LEFT,True
202502,BSW,41730,490,403,605,"[""605"", ""403"", ""412""]",False,True,403,"[""403"", ""402"", ""503""]",LEFT,TAN,LEFT,False
202502,BSW,41730,802,504,504,"[""504"", ""505"", ""0""]",True,True,504,"[""504"", ""403"", ""701""]",LEFT,LEFT,LEFT,True
202502,BSW,41730,1072,605,413,"[""413"", ""605"", ""0""]",False,True,605,"[""605"", ""413"", ""701""]",TAN,LEFT,TAN,False
202502,BSW,41730,213,108,108,"[""108"", ""107"", ""0""]",True,True,108,"[""108"", ""110"", ""107""]",GAL,GAL,GAL,True
202502,BSW,41730,667,504,414,"[""414"", ""408"", ""0""]",False,False,504,"[""504"", ""701"", ""503""]",LEFT,RIGHT,LEFT,False
202502,BSW,41730,1021,504,504,"[""504"", ""503"", ""0""]",True,True,504,"[""504"", ""701"", ""503""]",LEFT,LEFT,LEFT,True
202502,BSW,41730,1261,202,202,"[""202"", ""503"", ""107""]",True,True,502,"[""502"", ""202"", ""201""]",GAL,GAL,NEUTRAL,True
202502,BSW,41730,1122,601,601,"[""601"", ""201"", ""0""]",True,True,601,"[""601"", ""608"", ""605""]",TAN,TAN,TAN,True
202502,BSW,41730,189,201,201,"[""201"", ""106"", ""105""]",True,True,105,"[""105"", ""106"", ""201""]",GAL,GAL,GAL,True
202502,BSW,41730,395,701,416,"[""416"", ""402"", ""503""]",False,False,701,"[""701"", ""416"", ""408""]",LEFT,GAL,LEFT,False
202502,BSW,41730,422,504,504,"[""504"", ""503"", ""0""]",True,True,504,"[""504"", ""701"", ""506""]",LEFT,LEFT,LEFT,True
202502,BSW,41730,1055,202,202,"[""202"", ""201"", ""503""]",True,True,201,"[""201"", ""605"", ""202""]",GAL,GAL,GAL,True
202502,BSW,41730,964,503,503,"[""503"", ""506"", ""0""]",True,True,503,"[""503"", ""506"", ""504""]",NEUTRAL,NEUTRAL,NEUTRAL,True
202502,BSW,41730,1183,201,304,"[""304"", ""202"", ""0""]",False,False,201,"[""201"", ""202"", ""304""]",GAL,NEUTRAL,GAL,False
202502,BSW,41730,47,605,605,"[""605"", ""601"", ""0""]",True,True,605,"[""605"", ""411"", ""504""]",TAN,TAN,TAN,True
202502,BSW,41730,87,106,106,"[""106"", ""107"", ""305""]",True,True,106,"[""106"", ""105"", ""107""]",GAL,GAL,GAL,True
202502,BSW,41730,524,303,303,"[""303"", ""411"", ""0""]",True,True,303,"[""303"", ""411"", ""202""]",RIGHT,RIGHT,RIGHT,True
202502,BSW,41730,1118,201,201,"[""201"", ""0"", ""602""]",True,True,201,"[""201"", ""602"", ""705""]",GAL,GAL,GAL,True
202502,BSW,41730,705,506,506,"[""506"", ""601"", ""701""]",True,True,506,"[""506"", ""601"", ""411""]",NEUTRAL,NEUTRAL,NEUTRAL,True
202502,BSW,41730,1032,504,504,"[""504"", ""201"", ""605""]",True,True,706,"[""706"", ""504"", ""503""]",LEFT,LEFT,GAL,True
202502,BSW,41730,829,411,410,"[""410"", ""408"", ""0""]",False,False,504,"[""504"", ""416"", ""501""]",NEUTRAL,NEUTRAL,LEFT,True
202502,BSW,41730,333,416,416,"[""416"", ""411"", ""0""]",True,True,416,"[""416"", ""501"", ""411""]",GAL,GAL,GAL,True
202502,BSW,41730,732,506,302,"[""302"", ""506"", ""0""]",False,True,506,"[""506"", ""303"", ""411""]",NEUTRAL,NEUTRAL,NEUTRAL,True
202502,BSW,41730,742,202,202,"[""202"", ""506"", ""0""]",True,True,506,"[""506"", ""202"", ""304""]",GAL,GAL,NEUTRAL,True
202502,BSW,41730,749,506,506,"[""506"", ""701"", ""303""]",True,True,506,"[""506"", ""701"", ""704""]",NEUTRAL,NEUTRAL,NEUTRAL,True
202502,BSW,41730,1320,503,503,"[""503"", ""606"", ""201""]",True,True,503,"[""503"", ""201"", ""403""]",NEUTRAL,NEUTRAL,NEUTRAL,True
202502,BSW,41730,640,504,504,"[""504"", ""0"", ""503""]",True,True,505,"[""505"", ""504"", ""701""]",LEFT,LEFT,RIGHT,True
202502,BSW,41730,500,403,403,"[""403"", ""412"", ""503""]",True,True,403,"[""403"", ""402"", ""412""]",LEFT,LEFT,LEFT,True
202502,BSW,41730,1056,605,605,"[""605"", ""0"", ""201""]",True,True,605,"[""605"", ""104"", ""305""]",TAN,TAN,TAN,True
202502,BSW,41730,583,703,402,"[""402"", ""401"", ""408""]",False,False,703,"[""703"", ""402"", ""501""]",NEUTRAL,RIGHT,NEUTRAL,False
202502,BSW,41730,133,105,105,"[""105"", ""107"", ""0""]",True,True,105,"[""105"", ""104"", ""107""]",GAL,GAL,GAL,True
202502,BSW,41730,1321,503,503,"[""503"", ""0"", ""606""]",True,True,503,"[""503"", ""411"", ""504""]",NEUTRAL,NEUTRAL,NEUTRAL,True
