manifesto_id,year,party,party_id,row_idx,berta_top1,berta_ranked,gal_tan_spektrum
41521.016.2019.1.1,2019,CDU,41521,882,502,"[""502"", ""601"", ""606""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,883,502,"[""502"", ""606"", ""601""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,884,502,"[""502"", ""606"", ""503""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,885,502,"[""502"", ""504"", ""606""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,886,502,"[""502"", ""701"", ""606""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,887,502,"[""502"", ""605"", ""304""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,888,608,"[""608"", ""607"", ""705""]",TAN
41521.016.2019.1.1,2019,CDU,41521,889,608,"[""608"", ""607"", ""705""]",TAN
41521.016.2019.1.1,2019,CDU,41521,890,607,"[""607"", ""608"", ""705""]",GAL
41521.016.2019.1.1,2019,CDU,41521,891,607,"[""607"", ""608"", ""705""]",GAL
41521.016.2019.1.1,2019,CDU,41521,892,608,"[""608"", ""607"", ""606""]",TAN
41521.016.2019.1.1,2019,CDU,41521,893,608,"[""608"", ""607"", ""705""]",TAN
41521.016.2019.1.1,2019,CDU,41521,894,608,"[""608"", ""506"", ""607""]",TAN
41521.016.2019.1.1,2019,CDU,41521,895,506,"[""506"", ""608"", ""607""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,896,504,"[""504"", ""608"", ""506""]",LEFT
41521.016.2019.1.1,2019,CDU,41521,897,607,"[""607"", ""701"", ""608""]",GAL
41521.016.2019.1.1,2019,CDU,41521,898,607,"[""607"", ""705"", ""608""]",GAL
41521.016.2019.1.1,2019,CDU,41521,899,607,"[""607"", ""402"", ""705""]",GAL
41521.016.2019.1.1,2019,CDU,41521,900,603,"[""603"", ""607"", ""606""]",TAN
41521.016.2019.1.1,2019,CDU,41521,901,603,"[""603"", ""606"", ""601""]",TAN
41521.016.2019.1.1,2019,CDU,41521,902,603,"[""603"", ""601"", ""606""]",TAN
41521.016.2019.1.1,2019,CDU,41521,903,603,"[""603"", ""504"", ""606""]",TAN
41521.016.2019.1.1,2019,CDU,41521,904,603,"[""603"", ""601"", ""502""]",TAN
41521.016.2019.1.1,2019,CDU,41521,905,603,"[""603"", ""502"", ""601""]",TAN
41521.016.2019.1.1,2019,CDU,41521,906,603,"[""603"", ""502"", ""601""]",TAN
41521.016.2019.1.1,2019,CDU,41521,907,603,"[""603"", ""502"", ""601""]",TAN
41521.016.2019.1.1,2019,CDU,41521,908,603,"[""603"", ""607"", ""601""]",TAN
41521.016.2019.1.1,2019,CDU,41521,909,603,"[""603"", ""607"", ""601""]",TAN
41521.016.2019.1.1,2019,CDU,41521,910,603,"[""603"", ""607"", ""601""]",TAN
41521.016.2019.1.1,2019,CDU,41521,911,503,"[""503"", ""607"", ""603""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,912,503,"[""503"", ""605"", ""602""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,913,503,"[""503"", ""605"", ""606""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,914,503,"[""503"", ""607"", ""506""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,915,607,"[""607"", ""503"", ""606""]",GAL
41521.016.2019.1.1,2019,CDU,41521,916,607,"[""607"", ""608"", ""606""]",GAL
41521.016.2019.1.1,2019,CDU,41521,917,607,"[""607"", ""203"", ""201""]",GAL
41521.016.2019.1.1,2019,CDU,41521,918,607,"[""607"", ""603"", ""608""]",GAL
41521.016.2019.1.1,2019,CDU,41521,919,502,"[""502"", ""607"", ""601""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,920,502,"[""502"", ""601"", ""607""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,921,502,"[""502"", ""607"", ""601""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,922,705,"[""705"", ""607"", ""706""]",GAL
41521.016.2019.1.1,2019,CDU,41521,923,705,"[""705"", ""706"", ""607""]",GAL
41521.016.2019.1.1,2019,CDU,41521,924,201,"[""201"", ""705"", ""602""]",GAL
41521.016.2019.1.1,2019,CDU,41521,925,201,"[""201"", ""602"", ""601""]",GAL
41521.016.2019.1.1,2019,CDU,41521,926,201,"[""201"", ""602"", ""202""]",GAL
41521.016.2019.1.1,2019,CDU,41521,927,504,"[""504"", ""202"", ""706""]",LEFT
41521.016.2019.1.1,2019,CDU,41521,928,504,"[""504"", ""706"", ""503""]",LEFT
41521.016.2019.1.1,2019,CDU,41521,929,303,"[""303"", ""504"", ""706""]",RIGHT
41521.016.2019.1.1,2019,CDU,41521,930,705,"[""705"", ""303"", ""706""]",GAL
41521.016.2019.1.1,2019,CDU,41521,931,606,"[""606"", ""204"", ""201""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,932,606,"[""606"", ""204"", ""201""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,933,606,"[""606"", ""204"", ""203""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,934,606,"[""606"", ""601"", ""202""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,935,606,"[""606"", ""502"", ""504""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,936,606,"[""606"", ""506"", ""706""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,937,606,"[""606"", ""506"", ""507""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,938,606,"[""606"", ""506"", ""706""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,939,606,"[""606"", ""303"", ""502""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,940,502,"[""502"", ""606"", ""303""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,941,502,"[""502"", ""303"", ""411""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,942,502,"[""502"", ""303"", ""411""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,943,502,"[""502"", ""303"", ""404""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,944,502,"[""502"", ""303"", ""301""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,945,502,"[""502"", ""606"", ""301""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,946,502,"[""502"", ""411"", ""301""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,947,502,"[""502"", ""411"", ""301""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,948,502,"[""502"", ""706"", ""506""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,949,502,"[""502"", ""506"", ""706""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,950,502,"[""502"", ""506"", ""504""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,951,502,"[""502"", ""506"", ""504""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,952,502,"[""502"", ""506"", ""706""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,953,502,"[""502"", ""506"", ""704""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,954,502,"[""502"", ""506"", ""504""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,955,502,"[""502"", ""501"", ""503""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,956,503,"[""503"", ""501"", ""606""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,957,607,"[""607"", ""503"", ""601""]",GAL
41521.016.2019.1.1,2019,CDU,41521,958,607,"[""607"", ""503"", ""601""]",GAL
41521.016.2019.1.1,2019,CDU,41521,959,503,"[""503"", ""411"", ""501""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,960,503,"[""503"", ""411"", ""410""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,961,410,"[""410"", ""416"", ""411""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,962,416,"[""416"", ""410"", ""703""]",GAL
41521.016.2019.1.1,2019,CDU,41521,963,416,"[""416"", ""503"", ""301""]",GAL
41521.016.2019.1.1,2019,CDU,41521,964,706,"[""706"", ""301"", ""503""]",GAL
41521.016.2019.1.1,2019,CDU,41521,965,706,"[""706"", ""416"", ""501""]",GAL
41521.016.2019.1.1,2019,CDU,41521,966,416,"[""416"", ""501"", ""703""]",GAL
41521.016.2019.1.1,2019,CDU,41521,967,503,"[""503"", ""703"", ""416""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,968,503,"[""503"", ""703"", ""504""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,969,504,"[""504"", ""503"", ""703""]",LEFT
41521.016.2019.1.1,2019,CDU,41521,970,504,"[""504"", ""301"", ""503""]",LEFT
41521.016.2019.1.1,2019,CDU,41521,971,503,"[""503"", ""301"", ""504""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,972,301,"[""301"", ""503"", ""411""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,973,411,"[""411"", ""301"", ""410""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,974,411,"[""411"", ""410"", ""416""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,975,411,"[""411"", ""410"", ""503""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,976,411,"[""411"", ""410"", ""408""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,977,411,"[""411"", ""504"", ""503""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,978,503,"[""503"", ""504"", ""403""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,979,503,"[""503"", ""504"", ""412""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,980,504,"[""504"", ""503"", ""403""]",LEFT
41521.016.2019.1.1,2019,CDU,41521,981,410,"[""410"", ""402"", ""504""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,982,303,"[""303"", ""416"", ""411""]",RIGHT
41521.016.2019.1.1,2019,CDU,41521,983,303,"[""303"", ""301"", ""302""]",RIGHT
41521.016.2019.1.1,2019,CDU,41521,984,303,"[""303"", ""301"", ""302""]",RIGHT
41521.016.2019.1.1,2019,CDU,41521,985,301,"[""301"", ""303"", ""703""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,986,301,"[""301"", ""303"", ""703""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,987,301,"[""301"", ""303"", ""503""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,988,301,"[""301"", ""303"", ""302""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,989,701,"[""701"", ""301"", ""601""]",LEFT
41521.016.2019.1.1,2019,CDU,41521,990,601,"[""601"", ""504"", ""706""]",TAN
41521.016.2019.1.1,2019,CDU,41521,991,504,"[""504"", ""402"", ""701""]",LEFT
41521.016.2019.1.1,2019,CDU,41521,992,411,"[""411"", ""408"", ""504""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,993,411,"[""411"", ""404"", ""301""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,994,411,"[""411"", ""404"", ""416""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,995,411,"[""411"", ""506"", ""301""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,996,411,"[""411"", ""506"", ""303""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,997,411,"[""411"", ""506"", ""303""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,998,411,"[""411"", ""506"", ""303""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,999,411,"[""411"", ""506"", ""504""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,1000,411,"[""411"", ""301"", ""504""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,1001,411,"[""411"", ""504"", ""502""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,1002,504,"[""504"", ""411"", ""503""]",LEFT
41521.016.2019.1.1,2019,CDU,41521,1003,504,"[""504"", ""411"", ""503""]",LEFT
41521.016.2019.1.1,2019,CDU,41521,1004,504,"[""504"", ""303"", ""411""]",LEFT
41521.016.2019.1.1,2019,CDU,41521,1005,504,"[""504"", ""411"", ""301""]",LEFT
41521.016.2019.1.1,2019,CDU,41521,1006,504,"[""504"", ""411"", ""301""]",LEFT
41521.016.2019.1.1,2019,CDU,41521,1007,504,"[""504"", ""301"", ""503""]",LEFT
41521.016.2019.1.1,2019,CDU,41521,1008,504,"[""504"", ""411"", ""503""]",LEFT
41521.016.2019.1.1,2019,CDU,41521,1009,504,"[""504"", ""411"", ""506""]",LEFT
41521.016.2019.1.1,2019,CDU,41521,1010,504,"[""504"", ""506"", ""411""]",LEFT
41521.016.2019.1.1,2019,CDU,41521,1011,504,"[""504"", ""506"", ""703""]",LEFT
41521.016.2019.1.1,2019,CDU,41521,1012,504,"[""504"", ""703"", ""301""]",LEFT
41521.016.2019.1.1,2019,CDU,41521,1013,504,"[""504"", ""301"", ""703""]",LEFT
41521.016.2019.1.1,2019,CDU,41521,1014,504,"[""504"", ""403"", ""301""]",LEFT
41521.016.2019.1.1,2019,CDU,41521,1015,504,"[""504"", ""403"", ""411""]",LEFT
41521.016.2019.1.1,2019,CDU,41521,1016,410,"[""410"", ""411"", ""504""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,1017,410,"[""410"", ""411"", ""402""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,1018,303,"[""303"", ""411"", ""410""]",RIGHT
41521.016.2019.1.1,2019,CDU,41521,1019,403,"[""403"", ""303"", ""411""]",LEFT
41521.016.2019.1.1,2019,CDU,41521,1020,501,"[""501"", ""504"", ""416""]",GAL
41521.016.2019.1.1,2019,CDU,41521,1021,504,"[""504"", ""503"", ""411""]",LEFT
41521.016.2019.1.1,2019,CDU,41521,1022,504,"[""504"", ""503"", ""706""]",LEFT
41521.016.2019.1.1,2019,CDU,41521,1023,504,"[""504"", ""503"", ""706""]",LEFT
41521.016.2019.1.1,2019,CDU,41521,1024,504,"[""504"", ""503"", ""403""]",LEFT
41521.016.2019.1.1,2019,CDU,41521,1025,504,"[""504"", ""401"", ""402""]",LEFT
41521.016.2019.1.1,2019,CDU,41521,1026,504,"[""504"", ""402"", ""403""]",LEFT
41521.016.2019.1.1,2019,CDU,41521,1027,402,"[""402"", ""403"", ""504""]",RIGHT
41521.016.2019.1.1,2019,CDU,41521,1028,402,"[""402"", ""403"", ""411""]",RIGHT
41521.016.2019.1.1,2019,CDU,41521,1029,402,"[""402"", ""403"", ""401""]",RIGHT
41521.016.2019.1.1,2019,CDU,41521,1030,402,"[""402"", ""411"", ""408""]",RIGHT
41521.016.2019.1.1,2019,CDU,41521,1031,411,"[""411"", ""402"", ""303""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,1032,411,"[""411"", ""503"", ""303""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,1033,502,"[""502"", ""411"", ""504""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,1034,502,"[""502"", ""504"", ""411""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,1035,502,"[""502"", ""411"", ""504""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,1036,411,"[""411"", ""703"", ""501""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,1037,411,"[""411"", ""703"", ""301""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,1038,411,"[""411"", ""703"", ""301""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,1039,411,"[""411"", ""404"", ""301""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,1040,411,"[""411"", ""404"", ""301""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,1041,411,"[""411"", ""301"", ""404""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,1042,411,"[""411"", ""413"", ""404""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,1043,411,"[""411"", ""410"", ""504""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,1044,411,"[""411"", ""301"", ""404""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,1045,411,"[""411"", ""504"", ""416""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,1046,411,"[""411"", ""503"", ""501""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,1047,411,"[""411"", ""201"", ""706""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,1048,201,"[""201"", ""401"", ""303""]",GAL
41521.016.2019.1.1,2019,CDU,41521,1049,201,"[""201"", ""401"", ""411""]",GAL
41521.016.2019.1.1,2019,CDU,41521,1050,411,"[""411"", ""201"", ""401""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,1051,411,"[""411"", ""703"", ""501""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,1052,411,"[""411"", ""703"", ""301""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,1053,411,"[""411"", ""413"", ""501""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,1054,411,"[""411"", ""301"", ""416""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,1055,411,"[""411"", ""301"", ""501""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,1056,411,"[""411"", ""301"", ""303""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,1057,411,"[""411"", ""303"", ""301""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,1058,411,"[""411"", ""303"", ""301""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,1059,411,"[""411"", ""303"", ""301""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,1060,411,"[""411"", ""706"", ""301""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,1061,411,"[""411"", ""706"", ""503""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,1062,411,"[""411"", ""303"", ""503""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,1063,411,"[""411"", ""303"", ""706""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,1064,411,"[""411"", ""706"", ""605""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,1065,411,"[""411"", ""501"", ""502""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,1066,411,"[""411"", ""501"", ""416""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,1067,411,"[""411"", ""416"", ""501""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,1068,411,"[""411"", ""416"", ""501""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,1069,411,"[""411"", ""416"", ""501""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,1070,411,"[""411"", ""504"", ""416""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,1071,411,"[""411"", ""605"", ""504""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,1072,411,"[""411"", ""605"", ""706""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,1073,411,"[""411"", ""605"", ""506""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,1074,411,"[""411"", ""605"", ""506""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,1075,605,"[""605"", ""411"", ""506""]",TAN
41521.016.2019.1.1,2019,CDU,41521,1076,605,"[""605"", ""411"", ""501""]",TAN
41521.016.2019.1.1,2019,CDU,41521,1077,501,"[""501"", ""416"", ""605""]",GAL
41521.016.2019.1.1,2019,CDU,41521,1078,501,"[""501"", ""416"", ""703""]",GAL
41521.016.2019.1.1,2019,CDU,41521,1079,501,"[""501"", ""416"", ""410""]",GAL
41521.016.2019.1.1,2019,CDU,41521,1080,416,"[""416"", ""411"", ""501""]",GAL
41521.016.2019.1.1,2019,CDU,41521,1081,501,"[""501"", ""416"", ""411""]",GAL
41521.016.2019.1.1,2019,CDU,41521,1082,501,"[""501"", ""416"", ""411""]",GAL
41521.016.2019.1.1,2019,CDU,41521,1083,501,"[""501"", ""411"", ""401""]",GAL
41521.016.2019.1.1,2019,CDU,41521,1084,411,"[""411"", ""401"", ""501""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,1085,411,"[""411"", ""416"", ""501""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,1086,416,"[""416"", ""501"", ""606""]",GAL
41521.016.2019.1.1,2019,CDU,41521,1087,503,"[""503"", ""403"", ""416""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,1088,501,"[""501"", ""403"", ""416""]",GAL
41521.016.2019.1.1,2019,CDU,41521,1089,501,"[""501"", ""416"", ""403""]",GAL
41521.016.2019.1.1,2019,CDU,41521,1090,501,"[""501"", ""416"", ""703""]",GAL
41521.016.2019.1.1,2019,CDU,41521,1091,703,"[""703"", ""501"", ""416""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,1092,703,"[""703"", ""501"", ""416""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,1093,703,"[""703"", ""501"", ""416""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,1094,703,"[""703"", ""303"", ""402""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,1095,703,"[""703"", ""501"", ""601""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,1096,703,"[""703"", ""601"", ""410""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,1097,703,"[""703"", ""501"", ""406""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,1098,703,"[""703"", ""501"", ""416""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,1099,703,"[""703"", ""501"", ""108""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,1100,703,"[""703"", ""108"", ""110""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,1101,703,"[""703"", ""108"", ""110""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,1102,501,"[""501"", ""703"", ""416""]",GAL
41521.016.2019.1.1,2019,CDU,41521,1103,501,"[""501"", ""703"", ""416""]",GAL
41521.016.2019.1.1,2019,CDU,41521,1104,501,"[""501"", ""703"", ""416""]",GAL
41521.016.2019.1.1,2019,CDU,41521,1105,501,"[""501"", ""703"", ""416""]",GAL
41521.016.2019.1.1,2019,CDU,41521,1106,416,"[""416"", ""501"", ""703""]",GAL
41521.016.2019.1.1,2019,CDU,41521,1107,501,"[""501"", ""416"", ""703""]",GAL
41521.016.2019.1.1,2019,CDU,41521,1108,501,"[""501"", ""502"", ""703""]",GAL
41521.016.2019.1.1,2019,CDU,41521,1109,501,"[""501"", ""502"", ""416""]",GAL
41521.016.2019.1.1,2019,CDU,41521,1110,416,"[""416"", ""501"", ""204""]",GAL
41521.016.2019.1.1,2019,CDU,41521,1111,416,"[""416"", ""204"", ""501""]",GAL
41521.016.2019.1.1,2019,CDU,41521,1112,416,"[""416"", ""204"", ""501""]",GAL
41521.016.2019.1.1,2019,CDU,41521,1113,501,"[""501"", ""416"", ""703""]",GAL
41521.016.2019.1.1,2019,CDU,41521,1114,501,"[""501"", ""416"", ""703""]",GAL
41521.016.2019.1.1,2019,CDU,41521,1115,501,"[""501"", ""416"", ""703""]",GAL
41521.016.2019.1.1,2019,CDU,41521,1116,501,"[""501"", ""416"", ""703""]",GAL
41521.016.2019.1.1,2019,CDU,41521,1117,501,"[""501"", ""416"", ""703""]",GAL
41521.016.2019.1.1,2019,CDU,41521,1118,501,"[""501"", ""416"", ""411""]",GAL
41521.016.2019.1.1,2019,CDU,41521,1119,501,"[""501"", ""416"", ""411""]",GAL
41521.016.2019.1.1,2019,CDU,41521,1120,501,"[""501"", ""703"", ""416""]",GAL
41521.016.2019.1.1,2019,CDU,41521,1121,501,"[""501"", ""703"", ""416""]",GAL
41521.016.2019.1.1,2019,CDU,41521,1122,501,"[""501"", ""416"", ""703""]",GAL
41521.016.2019.1.1,2019,CDU,41521,1123,501,"[""501"", ""416"", ""506""]",GAL
41521.016.2019.1.1,2019,CDU,41521,1124,501,"[""501"", ""416"", ""411""]",GAL
41521.016.2019.1.1,2019,CDU,41521,1125,501,"[""501"", ""416"", ""606""]",GAL
41521.016.2019.1.1,2019,CDU,41521,1126,416,"[""416"", ""501"", ""303""]",GAL
41521.016.2019.1.1,2019,CDU,41521,1127,416,"[""416"", ""501"", ""303""]",GAL
41521.016.2019.1.1,2019,CDU,41521,1128,501,"[""501"", ""416"", ""303""]",GAL
41521.016.2019.1.1,2019,CDU,41521,1129,501,"[""501"", ""606"", ""202""]",GAL
41521.016.2019.1.1,2019,CDU,41521,1130,501,"[""501"", ""401"", ""403""]",GAL
41521.016.2019.1.1,2019,CDU,41521,1131,401,"[""401"", ""501"", ""403""]",RIGHT
41521.016.2019.1.1,2019,CDU,41521,1132,501,"[""501"", ""411"", ""416""]",GAL
41521.016.2019.1.1,2019,CDU,41521,1133,501,"[""501"", ""416"", ""411""]",GAL
41521.016.2019.1.1,2019,CDU,41521,1134,501,"[""501"", ""416"", ""301""]",GAL
41521.016.2019.1.1,2019,CDU,41521,1135,501,"[""501"", ""301"", ""201""]",GAL
41521.016.2019.1.1,2019,CDU,41521,1136,501,"[""501"", ""401"", ""201""]",GAL
41521.016.2019.1.1,2019,CDU,41521,1137,501,"[""501"", ""416"", ""401""]",GAL
41521.016.2019.1.1,2019,CDU,41521,1138,501,"[""501"", ""416"", ""410""]",GAL
41521.016.2019.1.1,2019,CDU,41521,1139,703,"[""703"", ""501"", ""416""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,1140,703,"[""703"", ""501"", ""401""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,1141,703,"[""703"", ""501"", ""416""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,1142,703,"[""703"", ""501"", ""416""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,1143,703,"[""703"", ""416"", ""501""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,1144,703,"[""703"", ""416"", ""501""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,1145,703,"[""703"", ""416"", ""501""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,1146,703,"[""703"", ""416"", ""501""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,1147,703,"[""703"", ""411"", ""416""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,1148,703,"[""703"", ""411"", ""416""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,1149,703,"[""703"", ""501"", ""416""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,1150,703,"[""703"", ""501"", ""416""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,1151,703,"[""703"", ""501"", ""416""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,1152,703,"[""703"", ""411"", ""501""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,1153,411,"[""411"", ""703"", ""506""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,1154,703,"[""703"", ""501"", ""416""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,1155,703,"[""703"", ""501"", ""601""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,1156,703,"[""703"", ""411"", ""706""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,1157,411,"[""411"", ""506"", ""703""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,1158,411,"[""411"", ""703"", ""506""]",NEUTRAL
41521.016.2019.1.1,2019,CDU,41521,1159,501,"[""501"", ""411"", ""703""]",GAL
41521.016.2019.1.1,2019,CDU,41521,1160,501,"[""501"", ""703"", ""416""]",GAL
