manifesto_id,year,party,party_id,row_idx,top1,ranked,gal_tan_spektrum
41420.016.2019.1.1,2019,FDP,41420,1117,304,"[""304"", ""303"", ""605""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1119,605,"[""605"", ""202"", ""304""]",TAN
41420.016.2019.1.1,2019,FDP,41420,1118,605,"[""605"", ""602"", ""0""]",TAN
41420.016.2019.1.1,2019,FDP,41420,1123,303,"[""303"", ""0"", ""203""]",RIGHT
41420.016.2019.1.1,2019,FDP,41420,1122,605,"[""605"", ""202"", ""303""]",TAN
41420.016.2019.1.1,2019,FDP,41420,1124,606,"[""606"", ""303"", ""402""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1121,202,"[""202"", ""605"", ""303""]",GAL
41420.016.2019.1.1,2019,FDP,41420,1125,606,"[""606"", ""0"", ""504""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1126,606,"[""606"", ""0"", ""601""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1128,606,"[""606"", ""303"", ""504""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1127,303,"[""303"", ""504"", ""402""]",RIGHT
41420.016.2019.1.1,2019,FDP,41420,1129,606,"[""606"", ""504"", ""0""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1132,504,"[""504"", ""606"", ""0""]",LEFT
41420.016.2019.1.1,2019,FDP,41420,1130,606,"[""606"", ""0"", ""411""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1131,504,"[""504"", ""411"", ""605""]",LEFT
41420.016.2019.1.1,2019,FDP,41420,1136,411,"[""411"", ""605"", ""0""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1133,606,"[""606"", ""402"", ""701""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1134,506,"[""506"", ""411"", ""504""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1135,606,"[""606"", ""504"", ""706""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1137,504,"[""504"", ""303"", ""0""]",LEFT
41420.016.2019.1.1,2019,FDP,41420,1139,504,"[""504"", ""303"", ""301""]",LEFT
41420.016.2019.1.1,2019,FDP,41420,1138,301,"[""301"", ""504"", ""303""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1140,411,"[""411"", ""301"", ""504""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1141,605,"[""605"", ""303"", ""0""]",TAN
41420.016.2019.1.1,2019,FDP,41420,1143,303,"[""303"", ""0"", ""605""]",RIGHT
41420.016.2019.1.1,2019,FDP,41420,1144,504,"[""504"", ""303"", ""301""]",LEFT
41420.016.2019.1.1,2019,FDP,41420,1142,504,"[""504"", ""302"", ""303""]",LEFT
41420.016.2019.1.1,2019,FDP,41420,1145,303,"[""303"", ""202"", ""0""]",RIGHT
41420.016.2019.1.1,2019,FDP,41420,1146,301,"[""301"", ""504"", ""0""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1148,504,"[""504"", ""506"", ""0""]",LEFT
41420.016.2019.1.1,2019,FDP,41420,1147,411,"[""411"", ""506"", ""303""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1149,303,"[""303"", ""504"", ""0""]",RIGHT
41420.016.2019.1.1,2019,FDP,41420,1150,504,"[""504"", ""411"", ""303""]",LEFT
41420.016.2019.1.1,2019,FDP,41420,1152,303,"[""303"", ""411"", ""0""]",RIGHT
41420.016.2019.1.1,2019,FDP,41420,1151,506,"[""506"", ""411"", ""303""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1156,105,"[""105"", ""605"", ""0""]",GAL
41420.016.2019.1.1,2019,FDP,41420,1155,301,"[""301"", ""303"", ""0""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1153,303,"[""303"", ""504"", ""411""]",RIGHT
41420.016.2019.1.1,2019,FDP,41420,1154,303,"[""303"", ""301"", ""605""]",RIGHT
41420.016.2019.1.1,2019,FDP,41420,1157,303,"[""303"", ""605"", ""302""]",RIGHT
41420.016.2019.1.1,2019,FDP,41420,1159,107,"[""107"", ""302"", ""501""]",GAL
41420.016.2019.1.1,2019,FDP,41420,1158,202,"[""202"", ""104"", ""107""]",GAL
41420.016.2019.1.1,2019,FDP,41420,1160,303,"[""303"", ""301"", ""605""]",RIGHT
41420.016.2019.1.1,2019,FDP,41420,1161,303,"[""303"", ""411"", ""302""]",RIGHT
41420.016.2019.1.1,2019,FDP,41420,1164,503,"[""503"", ""201"", ""0""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1162,303,"[""303"", ""411"", ""302""]",RIGHT
41420.016.2019.1.1,2019,FDP,41420,1163,503,"[""503"", ""411"", ""202""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1166,301,"[""301"", ""0"", ""503""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1165,411,"[""411"", ""503"", ""504""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1167,301,"[""301"", ""503"", ""410""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1168,411,"[""411"", ""408"", ""410""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1170,411,"[""411"", ""0"", ""301""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1169,504,"[""504"", ""411"", ""503""]",LEFT
41420.016.2019.1.1,2019,FDP,41420,1172,503,"[""503"", ""301"", ""0""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1171,301,"[""301"", ""703"", ""503""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1173,503,"[""503"", ""201"", ""402""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1174,411,"[""411"", ""303"", ""0""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1175,411,"[""411"", ""301"", ""0""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1176,411,"[""411"", ""301"", ""0""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1179,411,"[""411"", ""301"", ""0""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1177,603,"[""603"", ""301"", ""504""]",TAN
41420.016.2019.1.1,2019,FDP,41420,1178,411,"[""411"", ""303"", ""503""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1180,411,"[""411"", ""303"", ""410""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1181,411,"[""411"", ""301"", ""0""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1182,411,"[""411"", ""0"", ""401""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1183,411,"[""411"", ""303"", ""0""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1184,411,"[""411"", ""402"", ""501""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1186,411,"[""411"", ""401"", ""416""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1187,411,"[""411"", ""401"", ""0""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1188,411,"[""411"", ""408"", ""0""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1185,411,"[""411"", ""416"", ""0""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1189,401,"[""401"", ""501"", ""0""]",RIGHT
41420.016.2019.1.1,2019,FDP,41420,1191,411,"[""411"", ""501"", ""403""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1190,411,"[""411"", ""403"", ""0""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1192,411,"[""411"", ""403"", ""303""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1193,411,"[""411"", ""303"", ""0""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1196,411,"[""411"", ""0"", ""410""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1195,411,"[""411"", ""408"", ""410""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1194,411,"[""411"", ""401"", ""303""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1198,411,"[""411"", ""410"", ""401""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1199,411,"[""411"", ""0"", ""410""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1197,411,"[""411"", ""503"", ""501""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1200,701,"[""701"", ""411"", ""410""]",LEFT
41420.016.2019.1.1,2019,FDP,41420,1204,503,"[""503"", ""411"", ""0""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1203,411,"[""411"", ""0"", ""408""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1202,411,"[""411"", ""506"", ""704""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1201,411,"[""411"", ""410"", ""401""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1205,411,"[""411"", ""503"", ""0""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1206,411,"[""411"", ""403"", ""0""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1208,411,"[""411"", ""301"", ""0""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1207,411,"[""411"", ""0"", ""408""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1209,411,"[""411"", ""0"", ""408""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1210,411,"[""411"", ""0"", ""506""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1212,411,"[""411"", ""201"", ""0""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1211,411,"[""411"", ""501"", ""0""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1213,411,"[""411"", ""0"", ""410""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1215,411,"[""411"", ""501"", ""0""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1216,411,"[""411"", ""0"", ""301""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1214,411,"[""411"", ""301"", ""501""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1218,411,"[""411"", ""501"", ""0""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1217,411,"[""411"", ""501"", ""301""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1220,411,"[""411"", ""301"", ""0""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1219,411,"[""411"", ""416"", ""501""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1221,411,"[""411"", ""416"", ""0""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1223,411,"[""411"", ""0"", ""408""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1224,411,"[""411"", ""301"", ""0""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1222,416,"[""416"", ""411"", ""501""]",GAL
41420.016.2019.1.1,2019,FDP,41420,1225,411,"[""411"", ""0"", ""408""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1226,411,"[""411"", ""503"", ""0""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1228,411,"[""411"", ""303"", ""0""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1227,501,"[""501"", ""411"", ""402""]",GAL
41420.016.2019.1.1,2019,FDP,41420,1229,701,"[""701"", ""0"", ""605""]",LEFT
41420.016.2019.1.1,2019,FDP,41420,1232,411,"[""411"", ""303"", ""0""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1231,411,"[""411"", ""303"", ""0""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1230,411,"[""411"", ""303"", ""403""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1236,411,"[""411"", ""0"", ""303""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1234,411,"[""411"", ""504"", ""0""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1233,411,"[""411"", ""402"", ""303""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1235,411,"[""411"", ""408"", ""303""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1240,411,"[""411"", ""303"", ""0""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1239,411,"[""411"", ""301"", ""0""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1238,301,"[""301"", ""411"", ""303""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1237,303,"[""303"", ""411"", ""301""]",RIGHT
41420.016.2019.1.1,2019,FDP,41420,1241,411,"[""411"", ""303"", ""0""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1244,411,"[""411"", ""410"", ""0""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1242,411,"[""411"", ""202"", ""303""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1243,411,"[""411"", ""202"", ""303""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1245,411,"[""411"", ""403"", ""0""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1247,411,"[""411"", ""303"", ""0""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1248,411,"[""411"", ""301"", ""0""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1246,402,"[""402"", ""411"", ""403""]",RIGHT
41420.016.2019.1.1,2019,FDP,41420,1249,411,"[""411"", ""403"", ""0""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1250,411,"[""411"", ""403"", ""0""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1251,107,"[""107"", ""411"", ""0""]",GAL
41420.016.2019.1.1,2019,FDP,41420,1252,303,"[""303"", ""411"", ""0""]",RIGHT
41420.016.2019.1.1,2019,FDP,41420,1253,301,"[""301"", ""303"", ""0""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1256,411,"[""411"", ""410"", ""0""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1255,411,"[""411"", ""408"", ""0""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1254,411,"[""411"", ""303"", ""302""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1259,411,"[""411"", ""303"", ""0""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1258,301,"[""301"", ""303"", ""0""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1260,411,"[""411"", ""303"", ""0""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1257,411,"[""411"", ""301"", ""410""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1264,0,"[""0"", ""303"", ""411""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1262,411,"[""411"", ""408"", ""0""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1261,411,"[""411"", ""501"", ""0""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1263,411,"[""411"", ""0"", ""408""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1265,411,"[""411"", ""0"", ""408""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1268,0,"[""0"", ""414"", ""408""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1267,411,"[""411"", ""301"", ""0""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1266,416,"[""416"", ""411"", ""501""]",GAL
41420.016.2019.1.1,2019,FDP,41420,1270,401,"[""401"", ""403"", ""0""]",RIGHT
41420.016.2019.1.1,2019,FDP,41420,1272,411,"[""411"", ""303"", ""408""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1269,411,"[""411"", ""301"", ""0""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1271,416,"[""416"", ""411"", ""0""]",GAL
41420.016.2019.1.1,2019,FDP,41420,1275,411,"[""411"", ""303"", ""0""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1273,411,"[""411"", ""408"", ""0""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1276,303,"[""303"", ""402"", ""411""]",RIGHT
41420.016.2019.1.1,2019,FDP,41420,1274,402,"[""402"", ""303"", ""411""]",RIGHT
41420.016.2019.1.1,2019,FDP,41420,1278,401,"[""401"", ""201"", ""0""]",RIGHT
41420.016.2019.1.1,2019,FDP,41420,1280,401,"[""401"", ""501"", ""0""]",RIGHT
41420.016.2019.1.1,2019,FDP,41420,1279,411,"[""411"", ""605"", ""0""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1277,201,"[""201"", ""401"", ""411""]",GAL
41420.016.2019.1.1,2019,FDP,41420,1283,411,"[""411"", ""401"", ""0""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1282,411,"[""411"", ""0"", ""408""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1284,401,"[""401"", ""411"", ""0""]",RIGHT
41420.016.2019.1.1,2019,FDP,41420,1281,411,"[""411"", ""401"", ""701""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1286,411,"[""411"", ""303"", ""0""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1285,301,"[""301"", ""401"", ""0""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1288,401,"[""401"", ""411"", ""0""]",RIGHT
41420.016.2019.1.1,2019,FDP,41420,1287,411,"[""411"", ""303"", ""0""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1292,501,"[""501"", ""401"", ""0""]",GAL
41420.016.2019.1.1,2019,FDP,41420,1291,501,"[""501"", ""0"", ""303""]",GAL
41420.016.2019.1.1,2019,FDP,41420,1290,501,"[""501"", ""416"", ""0""]",GAL
41420.016.2019.1.1,2019,FDP,41420,1289,401,"[""401"", ""501"", ""411""]",RIGHT
41420.016.2019.1.1,2019,FDP,41420,1293,303,"[""303"", ""401"", ""0""]",RIGHT
41420.016.2019.1.1,2019,FDP,41420,1296,401,"[""401"", ""501"", ""0""]",RIGHT
41420.016.2019.1.1,2019,FDP,41420,1295,501,"[""501"", ""403"", ""0""]",GAL
41420.016.2019.1.1,2019,FDP,41420,1294,501,"[""501"", ""401"", ""303""]",GAL
41420.016.2019.1.1,2019,FDP,41420,1297,605,"[""605"", ""403"", ""0""]",TAN
41420.016.2019.1.1,2019,FDP,41420,1300,605,"[""605"", ""401"", ""0""]",TAN
41420.016.2019.1.1,2019,FDP,41420,1298,605,"[""605"", ""403"", ""0""]",TAN
41420.016.2019.1.1,2019,FDP,41420,1299,301,"[""301"", ""303"", ""0""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1301,605,"[""605"", ""411"", ""303""]",TAN
41420.016.2019.1.1,2019,FDP,41420,1304,411,"[""411"", ""408"", ""0""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1303,411,"[""411"", ""410"", ""0""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1302,411,"[""411"", ""416"", ""0""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1305,411,"[""411"", ""0"", ""107""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1306,301,"[""301"", ""303"", ""0""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1307,301,"[""301"", ""411"", ""503""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1308,411,"[""411"", ""410"", ""107""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1309,301,"[""301"", ""411"", ""0""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1310,411,"[""411"", ""0"", ""408""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1311,411,"[""411"", ""0"", ""408""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1312,411,"[""411"", ""0"", ""503""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1313,411,"[""411"", ""0"", ""408""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1316,411,"[""411"", ""501"", ""0""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1314,501,"[""501"", ""411"", ""416""]",GAL
41420.016.2019.1.1,2019,FDP,41420,1315,416,"[""416"", ""411"", ""501""]",GAL
41420.016.2019.1.1,2019,FDP,41420,1317,408,"[""408"", ""301"", ""0""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1319,504,"[""504"", ""201"", ""503""]",LEFT
41420.016.2019.1.1,2019,FDP,41420,1318,401,"[""401"", ""503"", ""504""]",RIGHT
41420.016.2019.1.1,2019,FDP,41420,1320,504,"[""504"", ""503"", ""201""]",LEFT
41420.016.2019.1.1,2019,FDP,41420,1321,0,"[""0"", ""303"", ""403""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1324,0,"[""0"", ""303"", ""401""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1322,401,"[""401"", ""303"", ""402""]",RIGHT
41420.016.2019.1.1,2019,FDP,41420,1323,401,"[""401"", ""402"", ""303""]",RIGHT
41420.016.2019.1.1,2019,FDP,41420,1325,401,"[""401"", ""402"", ""408""]",RIGHT
41420.016.2019.1.1,2019,FDP,41420,1328,303,"[""303"", ""401"", ""0""]",RIGHT
41420.016.2019.1.1,2019,FDP,41420,1326,401,"[""401"", ""303"", ""402""]",RIGHT
41420.016.2019.1.1,2019,FDP,41420,1327,303,"[""303"", ""401"", ""402""]",RIGHT
41420.016.2019.1.1,2019,FDP,41420,1331,303,"[""303"", ""402"", ""411""]",RIGHT
41420.016.2019.1.1,2019,FDP,41420,1332,303,"[""303"", ""402"", ""411""]",RIGHT
41420.016.2019.1.1,2019,FDP,41420,1330,410,"[""410"", ""401"", ""0""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1329,303,"[""303"", ""401"", ""402""]",RIGHT
41420.016.2019.1.1,2019,FDP,41420,1333,303,"[""303"", ""401"", ""0""]",RIGHT
41420.016.2019.1.1,2019,FDP,41420,1336,411,"[""411"", ""601"", ""0""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1334,402,"[""402"", ""411"", ""401""]",RIGHT
41420.016.2019.1.1,2019,FDP,41420,1335,501,"[""501"", ""601"", ""411""]",GAL
41420.016.2019.1.1,2019,FDP,41420,1337,503,"[""503"", ""504"", ""303""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1340,412,"[""412"", ""408"", ""0""]",LEFT
41420.016.2019.1.1,2019,FDP,41420,1338,401,"[""401"", ""416"", ""303""]",RIGHT
41420.016.2019.1.1,2019,FDP,41420,1339,401,"[""401"", ""403"", ""416""]",RIGHT
41420.016.2019.1.1,2019,FDP,41420,1341,403,"[""403"", ""0"", ""408""]",LEFT
41420.016.2019.1.1,2019,FDP,41420,1344,401,"[""401"", ""403"", ""0""]",RIGHT
41420.016.2019.1.1,2019,FDP,41420,1343,401,"[""401"", ""403"", ""0""]",RIGHT
41420.016.2019.1.1,2019,FDP,41420,1342,501,"[""501"", ""408"", ""503""]",GAL
41420.016.2019.1.1,2019,FDP,41420,1345,401,"[""401"", ""403"", ""0""]",RIGHT
41420.016.2019.1.1,2019,FDP,41420,1347,401,"[""401"", ""201"", ""413""]",RIGHT
41420.016.2019.1.1,2019,FDP,41420,1348,603,"[""603"", ""401"", ""504""]",TAN
41420.016.2019.1.1,2019,FDP,41420,1346,503,"[""503"", ""401"", ""603""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1349,401,"[""401"", ""603"", ""0""]",RIGHT
41420.016.2019.1.1,2019,FDP,41420,1350,401,"[""401"", ""603"", ""0""]",RIGHT
41420.016.2019.1.1,2019,FDP,41420,1351,401,"[""401"", ""603"", ""0""]",RIGHT
41420.016.2019.1.1,2019,FDP,41420,1352,401,"[""401"", ""403"", ""408""]",RIGHT
41420.016.2019.1.1,2019,FDP,41420,1353,401,"[""401"", ""402"", ""0""]",RIGHT
41420.016.2019.1.1,2019,FDP,41420,1354,401,"[""401"", ""303"", ""0""]",RIGHT
41420.016.2019.1.1,2019,FDP,41420,1355,303,"[""303"", ""401"", ""0""]",RIGHT
41420.016.2019.1.1,2019,FDP,41420,1356,410,"[""410"", ""408"", ""0""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1357,402,"[""402"", ""401"", ""410""]",RIGHT
41420.016.2019.1.1,2019,FDP,41420,1358,303,"[""303"", ""404"", ""0""]",RIGHT
41420.016.2019.1.1,2019,FDP,41420,1360,504,"[""504"", ""0"", ""403""]",LEFT
41420.016.2019.1.1,2019,FDP,41420,1359,401,"[""401"", ""504"", ""403""]",RIGHT
41420.016.2019.1.1,2019,FDP,41420,1361,0,"[""0"", ""504"", ""303""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1362,401,"[""401"", ""403"", ""303""]",RIGHT
41420.016.2019.1.1,2019,FDP,41420,1363,402,"[""402"", ""401"", ""0""]",RIGHT
41420.016.2019.1.1,2019,FDP,41420,1364,401,"[""401"", ""504"", ""603""]",RIGHT
41420.016.2019.1.1,2019,FDP,41420,1365,504,"[""504"", ""408"", ""410""]",LEFT
41420.016.2019.1.1,2019,FDP,41420,1366,408,"[""408"", ""411"", ""0""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1367,403,"[""403"", ""402"", ""504""]",LEFT
41420.016.2019.1.1,2019,FDP,41420,1368,403,"[""403"", ""402"", ""504""]",LEFT
41420.016.2019.1.1,2019,FDP,41420,1369,301,"[""301"", ""411"", ""0""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1373,401,"[""401"", ""303"", ""0""]",RIGHT
41420.016.2019.1.1,2019,FDP,41420,1371,403,"[""403"", ""303"", ""0""]",LEFT
41420.016.2019.1.1,2019,FDP,41420,1370,402,"[""402"", ""401"", ""0""]",RIGHT
41420.016.2019.1.1,2019,FDP,41420,1372,402,"[""402"", ""403"", ""303""]",RIGHT
41420.016.2019.1.1,2019,FDP,41420,1374,303,"[""303"", ""304"", ""0""]",RIGHT
41420.016.2019.1.1,2019,FDP,41420,1377,401,"[""401"", ""305"", ""0""]",RIGHT
41420.016.2019.1.1,2019,FDP,41420,1375,504,"[""504"", ""503"", ""303""]",LEFT
41420.016.2019.1.1,2019,FDP,41420,1376,303,"[""303"", ""401"", ""402""]",RIGHT
41420.016.2019.1.1,2019,FDP,41420,1379,401,"[""401"", ""412"", ""0""]",RIGHT
41420.016.2019.1.1,2019,FDP,41420,1378,301,"[""301"", ""401"", ""412""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1381,0,"[""0"", ""503"", ""202""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1380,401,"[""401"", ""412"", ""0""]",RIGHT
41420.016.2019.1.1,2019,FDP,41420,1383,0,"[""0"", ""401"", ""408""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1382,402,"[""402"", ""408"", ""0""]",RIGHT
41420.016.2019.1.1,2019,FDP,41420,1384,401,"[""401"", ""503"", ""0""]",RIGHT
41420.016.2019.1.1,2019,FDP,41420,1385,401,"[""401"", ""403"", ""0""]",RIGHT
41420.016.2019.1.1,2019,FDP,41420,1386,503,"[""503"", ""606"", ""607""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1387,506,"[""506"", ""503"", ""504""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1388,410,"[""410"", ""303"", ""402""]",NEUTRAL
41420.016.2019.1.1,2019,FDP,41420,1389,608,"[""608"", ""503"", ""606""]",TAN
41420.016.2019.1.1,2019,FDP,41420,1390,416,"[""416"", ""501"", ""0""]",GAL
41420.016.2019.1.1,2019,FDP,41420,1391,410,"[""410"", ""408"", ""0""]",NEUTRAL
